#time,accel_x,accel_y,accel_z
1412.558777,689.485948,-0.000000,9178.553681
1412.559096,306.438199,444.123565,9178.553681
1412.559414,383.047749,814.226536,9548.656652
1412.559733,383.047749,592.164754,9178.553681
1412.560052,306.438199,-0.000000,9252.574275
1412.560371,612.876398,370.102971,9178.553681
1412.560689,383.047749,296.082377,9252.574275
1412.561008,383.047749,148.041188,9030.512492
1412.561327,689.485948,370.102971,9178.553681
1412.561645,536.266849,370.102971,9252.574275
1412.561964,306.438199,444.123565,9400.615463
1412.562283,612.876398,222.061783,9252.574275
1412.562602,612.876398,370.102971,9178.553681
1412.562920,459.657299,444.123565,9252.574275
1412.563239,383.047749,370.102971,9030.512492
1412.563558,689.485948,444.123565,9400.615463
1412.563877,383.047749,296.082377,9400.615463
1412.564195,383.047749,222.061783,9326.594869
1412.564514,612.876398,-0.000000,9030.512492
1412.564833,536.266849,370.102971,9178.553681
1412.565151,536.266849,370.102971,9400.615463
1412.565470,612.876398,-0.000000,9400.615463
1412.565789,536.266849,-0.000000,9178.553681
1412.566108,383.047749,148.041188,9030.512492
1412.566426,612.876398,444.123565,9474.636058
1412.566745,766.095498,370.102971,9474.636058
1412.567064,536.266849,296.082377,9474.636058
1412.567382,383.047749,296.082377,9326.594869
1412.567701,536.266849,296.082377,9178.553681
1412.568020,306.438199,370.102971,9178.553681
1412.568339,229.828649,148.041188,9252.574275
1412.568657,459.657299,296.082377,9326.594869
1412.568976,536.266849,370.102971,9178.553681
1412.569295,459.657299,370.102971,9326.594869
1412.569614,459.657299,-0.000000,9400.615463
1412.569932,919.314598,-0.000000,9474.636058
1412.570251,383.047749,518.144159,9178.553681
1412.570570,612.876398,518.144159,9474.636058
1412.570888,766.095498,296.082377,9178.553681
1412.571207,459.657299,444.123565,9252.574275
1412.571526,459.657299,222.061783,9252.574275
1412.571845,459.657299,296.082377,9178.553681
1412.572163,459.657299,370.102971,9178.553681
1412.572482,383.047749,370.102971,9252.574275
1412.572801,383.047749,296.082377,9252.574275
1412.573120,842.705048,888.247130,9400.615463
1412.573438,536.266849,370.102971,9474.636058
1412.573757,459.657299,222.061783,9400.615463
1412.574076,229.828649,444.123565,9474.636058
1412.574394,689.485948,148.041188,9252.574275
1412.574713,306.438199,222.061783,9178.553681
1412.575032,536.266849,296.082377,9326.594869
1412.575351,306.438199,370.102971,9474.636058
1412.575669,383.047749,370.102971,9252.574275
1412.575988,536.266849,444.123565,9252.574275
1412.576307,306.438199,370.102971,9326.594869
1412.576626,689.485948,518.144159,9178.553681
1412.576944,383.047749,444.123565,9252.574275
1412.577263,459.657299,666.185348,9400.615463
1412.577582,306.438199,518.144159,9474.636058
1412.577900,383.047749,444.123565,9400.615463
1412.578219,306.438199,444.123565,9252.574275
1412.578538,459.657299,296.082377,9252.574275
1412.578857,612.876398,370.102971,9178.553681
1412.579175,689.485948,370.102971,9178.553681
1412.579494,229.828649,592.164754,9178.553681
1412.579813,76.609550,592.164754,9252.574275
1412.580132,229.828649,740.205942,9400.615463
1412.580450,153.219100,814.226536,9400.615463
1412.580769,383.047749,666.185348,9548.656652
1412.581088,306.438199,1110.308913,9326.594869
1412.581406,76.609550,1332.370696,9400.615463
1412.581725,153.219100,1184.329507,9326.594869
1412.582044,306.438199,1110.308913,9252.574275
1412.582363,0.000000,888.247130,9548.656652
1412.582681,459.657299,1036.288319,9326.594869
1412.583000,-153.219100,888.247130,9326.594869
1412.583319,-153.219100,1036.288319,9104.533087
1412.583638,-229.828649,740.205942,8882.471304
1412.583956,-919.314598,1554.432478,8660.409521
1412.584275,-1072.533697,1776.494261,8660.409521
1412.584594,-1378.971896,1850.514855,8512.368333
1412.584912,-2145.067394,1776.494261,8660.409521
1412.585231,-2374.896044,2072.576638,8734.430116
1412.585550,-2911.162892,2220.617826,8512.368333
1412.585869,-3447.429741,1850.514855,8808.450710
1412.586187,-3524.039291,2146.597232,9104.533087
1412.586506,-4060.306139,2368.659014,9104.533087
1412.586825,-4366.744339,2664.741391,9474.636058
1412.587144,-4443.353888,2960.823768,9326.594869
1412.587462,-4136.915689,3108.864956,9252.574275
1412.587781,-4213.525239,3108.864956,9104.533087
1412.588100,-4136.915689,2886.803174,9252.574275
1412.588418,-3753.867940,3182.885551,9474.636058
1412.588737,-4519.963438,3034.844362,9326.594869
1412.589056,-4443.353888,3330.926739,9104.533087
1412.589375,-4979.620737,3182.885551,9326.594869
1412.589693,-4673.182538,3108.864956,9474.636058
1412.590012,-5056.230287,3552.988522,9548.656652
1412.590331,-5056.230287,3701.029710,9474.636058
1412.590649,-4673.182538,3849.070898,9622.677246
1412.590968,-4366.744339,4145.153275,9696.697840
1412.591287,-4060.306139,4219.173869,9992.780217
1412.591606,-3370.820191,4293.194464,9622.677246
1412.591924,-2911.162892,4367.215058,9770.718434
1412.592243,-2145.067394,4737.318029,9400.615463
1412.592562,-1225.752797,4885.359217,9030.512492
1412.592881,-766.095498,5403.503377,8512.368333
1412.593199,-383.047749,5847.626942,7772.162391
1412.593518,-383.047749,5699.585753,7550.100608
1412.593837,-842.705048,5625.565159,7550.100608
1412.594155,-536.266849,5477.523971,8216.285956
1412.594474,-1455.581446,5033.400406,8364.327145
1412.594793,-2374.896044,4219.173869,9030.512492
1412.595112,-3064.381992,3701.029710,9844.739029
1412.595430,-3217.601092,3182.885551,9918.759623
1412.595749,-2911.162892,3034.844362,10066.800811
1412.596068,-2604.724693,3330.926739,9844.739029
1412.596387,-1608.800546,3775.050304,9326.594869
1412.596705,-689.485948,4071.132681,9030.512492
1412.597024,0.000000,3997.112087,8734.430116
1412.597343,-459.657299,3997.112087,7772.162391
1412.597661,-536.266849,3256.906145,7772.162391
1412.597980,-1225.752797,2960.823768,7698.141797
1412.598299,-1762.019645,2886.803174,8290.306550
1412.598618,-1762.019645,2368.659014,8808.450710
1412.598936,-1149.143247,3108.864956,8956.491898
1412.599255,-1225.752797,2886.803174,9104.533087
1412.599574,-1302.362347,2146.597232,9030.512492
1412.599893,-2221.676944,1628.453072,9548.656652
1412.600211,-2604.724693,592.164754,10140.821405
1412.600530,-2757.943793,296.082377,11325.150913
1412.600849,-2834.553343,-0.000000,11917.315666
1412.601167,-2068.457845,666.185348,11547.212695
1412.601486,-1225.752797,1628.453072,10584.944971
