#time,accel_x,accel_y,accel_z
1682.416109,536.266849,-0.000000,9252.574275
1682.416426,689.485948,-0.000000,9474.636058
1682.416743,766.095498,296.082377,9252.574275
1682.417061,919.314598,370.102971,9400.615463
1682.417378,689.485948,296.082377,9474.636058
1682.417695,689.485948,222.061783,9474.636058
1682.418012,612.876398,370.102971,9474.636058
1682.418330,612.876398,-0.000000,9252.574275
1682.418647,842.705048,-0.000000,9178.553681
1682.418964,689.485948,296.082377,9400.615463
1682.419281,995.924147,-74.020594,9326.594869
1682.419599,842.705048,148.041188,9400.615463
1682.419916,689.485948,296.082377,9474.636058
1682.420233,766.095498,-0.000000,9326.594869
1682.420550,995.924147,222.061783,9178.553681
1682.420868,995.924147,148.041188,9400.615463
1682.421185,689.485948,-0.000000,9400.615463
1682.421502,995.924147,74.020594,9178.553681
1682.421819,536.266849,-0.000000,9548.656652
1682.422137,536.266849,148.041188,9104.533087
1682.422454,842.705048,296.082377,9548.656652
1682.422771,689.485948,222.061783,9474.636058
1682.423088,689.485948,-0.000000,9400.615463
1682.423405,612.876398,148.041188,9474.636058
1682.423723,1072.533697,-0.000000,9326.594869
1682.424040,612.876398,-0.000000,9548.656652
1682.424357,689.485948,222.061783,9474.636058
1682.424674,689.485948,370.102971,9548.656652
1682.424992,842.705048,-0.000000,9400.615463
1682.425309,919.314598,-0.000000,9474.636058
1682.425626,766.095498,444.123565,9474.636058
1682.425943,766.095498,370.102971,9474.636058
1682.426261,612.876398,222.061783,9400.615463
1682.426578,689.485948,222.061783,9400.615463
1682.426895,919.314598,296.082377,9474.636058
1682.427212,612.876398,148.041188,9474.636058
1682.427530,919.314598,296.082377,9474.636058
1682.427847,766.095498,296.082377,9474.636058
1682.428164,995.924147,296.082377,9474.636058
1682.428481,995.924147,296.082377,9474.636058
1682.428799,689.485948,296.082377,9474.636058
1682.429116,689.485948,370.102971,9326.594869
1682.429433,612.876398,296.082377,9474.636058
1682.429750,612.876398,-0.000000,9474.636058
1682.430068,689.485948,370.102971,9474.636058
1682.430385,766.095498,518.144159,9400.615463
1682.430702,766.095498,370.102971,9400.615463
1682.431019,766.095498,296.082377,9474.636058
1682.431336,306.438199,296.082377,9474.636058
1682.431654,536.266849,444.123565,9474.636058
1682.431971,919.314598,296.082377,9474.636058
1682.432288,766.095498,444.123565,9548.656652
1682.432605,612.876398,444.123565,9400.615463
1682.432923,689.485948,296.082377,9696.697840
1682.433240,612.876398,148.041188,9400.615463
1682.433557,689.485948,370.102971,9474.636058
1682.433874,612.876398,370.102971,9548.656652
1682.434192,995.924147,444.123565,9400.615463
1682.434509,612.876398,222.061783,9548.656652
1682.434826,383.047749,296.082377,9548.656652
1682.435143,842.705048,296.082377,9326.594869
1682.435461,842.705048,222.061783,9474.636058
1682.435778,1302.362347,444.123565,9400.615463
1682.436095,612.876398,444.123565,9474.636058
1682.436412,536.266849,444.123565,9474.636058
1682.436730,689.485948,370.102971,9400.615463
1682.437047,536.266849,296.082377,9326.594869
1682.437364,383.047749,-0.000000,9326.594869
1682.437681,306.438199,-148.041188,9178.553681
1682.437998,0.000000,-518.144159,9474.636058
1682.438316,0.000000,-518.144159,9474.636058
1682.438633,0.000000,-666.185348,9696.697840
1682.438950,-306.438199,-444.123565,9548.656652
1682.439267,-306.438199,-666.185348,9326.594869
1682.439585,-383.047749,-444.123565,9326.594869
1682.439902,-766.095498,-370.102971,8956.491898
1682.440219,-1072.533697,-740.205942,8882.471304
1682.440536,-995.924147,-666.185348,8734.430116
1682.440854,-1149.143247,-1258.350101,8660.409521
1682.441171,-1072.533697,-1628.453072,9104.533087
1682.441488,-1378.971896,-1850.514855,9400.615463
1682.441805,-1455.581446,-1702.473667,9326.594869
1682.442123,-1225.752797,-1184.329507,9178.553681
1682.442440,-1378.971896,-1036.288319,9252.574275
1682.442757,-842.705048,-814.226536,8808.450710
1682.443074,-383.047749,-814.226536,8216.285956
1682.443392,-842.705048,-740.205942,7846.182985
1682.443709,-1149.143247,-1184.329507,8142.265362
1682.444026,-995.924147,-1850.514855,8808.450710
1682.444343,-1149.143247,-2516.700203,9326.594869
1682.444660,-1455.581446,-2960.823768,9918.759623
1682.444978,-1302.362347,-2664.741391,10288.862594
1682.445295,-1532.190996,-2368.659014,10066.800811
1682.445612,-1225.752797,-1554.432478,9474.636058
1682.445929,-1072.533697,-1184.329507,8882.471304
1682.446247,-689.485948,-1258.350101,8364.327145
1682.446564,-1149.143247,-1480.411884,8512.368333
1682.446881,-1532.190996,-2294.638420,8956.491898
1682.447198,-1991.848295,-3256.906145,9252.574275
1682.447516,-2374.896044,-4145.153275,9992.780217
1682.447833,-3064.381992,-4441.235652,10955.047942
1682.448150,-3294.210641,-4441.235652,10584.944971
1682.448467,-3524.039291,-4515.256246,10658.965565
1682.448785,-3830.477490,-4071.132681,10584.944971
1682.449102,-3600.648841,-3849.070898,10584.944971
1682.449419,-3677.258390,-3997.112087,10140.821405
1682.449736,-3600.648841,-3701.029710,10214.842000
1682.450054,-3983.696590,-3552.988522,9992.780217
1682.450371,-3830.477490,-3849.070898,10288.862594
1682.450688,-4136.915689,-4145.153275,9918.759623
1682.451005,-4290.134789,-3997.112087,10066.800811
1682.451322,-4596.572988,-4145.153275,10584.944971
1682.451640,-4596.572988,-4071.132681,10584.944971
1682.451957,-4213.525239,-3923.091493,11177.109724
1682.452274,-4519.963438,-3701.029710,11399.171507
1682.452591,-3600.648841,-3404.947333,11251.130318
1682.452909,-3677.258390,-3034.844362,10658.965565
1682.453226,-2911.162892,-2886.803174,10288.862594
1682.453543,-2911.162892,-2516.700203,9696.697840
1682.453860,-2145.067394,-2516.700203,9252.574275
1682.454178,-2145.067394,-2294.638420,9178.553681
1682.454495,-2145.067394,-3182.885551,9252.574275
1682.454812,-1915.238745,-3923.091493,10214.842000
1682.455129,-1378.971896,-4293.194464,10436.903782
1682.455447,-1378.971896,-4441.235652,10807.006753
1682.455764,-842.705048,-3627.009116,10436.903782
1682.456081,0.000000,-2664.741391,9474.636058
1682.456398,536.266849,-1850.514855,8808.450710
1682.456716,1378.971896,-1406.391290,8216.285956
1682.457033,1915.238745,-1110.308913,7624.121203
1682.457350,2068.457845,-1702.473667,8142.265362
1682.457667,1455.581446,-1776.494261,8068.244768
1682.457985,1225.752797,-2516.700203,8142.265362
1682.458302,842.705048,-2738.761985,9178.553681
1682.458619,383.047749,-2664.741391,8808.450710
1682.458936,-229.828649,-2146.597232,8290.306550
1682.459253,0.000000,-2294.638420,8586.388927
1682.459571,0.000000,-2072.576638,9104.533087
1682.459888,0.000000,-1628.453072,8808.450710
1682.460205,306.438199,-1332.370696,9178.553681
1682.460522,0.000000,-1110.308913,9178.553681
1682.460840,0.000000,-370.102971,8956.491898
1682.461157,995.924147,-74.020594,8734.430116
1682.461474,306.438199,148.041188,8808.450710
1682.461791,459.657299,296.082377,8882.471304
1682.462109,536.266849,370.102971,9104.533087
1682.462426,459.657299,740.205942,8512.368333
1682.462743,919.314598,814.226536,8512.368333
1682.463060,1532.190996,666.185348,8586.388927
1682.463378,306.438199,666.185348,8068.244768
1682.463695,459.657299,148.041188,8734.430116
1682.464012,-306.438199,518.144159,8512.368333
1682.464329,-459.657299,666.185348,9252.574275
1682.464647,-842.705048,1406.391290,8882.471304
1682.464964,-1608.800546,2220.617826,8808.450710
1682.465281,-2451.505594,1554.432478,9030.512492
1682.465598,-3830.477490,444.123565,9400.615463
1682.465915,-4673.182538,-0.000000,9844.739029
1682.466233,-5362.668486,-592.164754,9844.739029
1682.466550,-5975.544884,-1184.329507,10584.944971
1682.466867,-6281.983084,-1702.473667,11399.171507
1682.467184,-6894.859482,-2664.741391,12657.521608
1682.467502,-7124.688131,-2220.617826,12879.583391
1682.467819,-6588.421283,-1998.556043,13249.686362
1682.468136,-6281.983084,-1406.391290,12435.459826
1682.468453,-5362.668486,-592.164754,12213.398043
1682.468771,-4826.401637,-74.020594,11325.150913
1682.469088,-4290.134789,-0.000000,10510.924376
1682.469405,-3064.381992,-888.247130,10584.944971
1682.469722,-2451.505594,-1628.453072,10214.842000
1682.470040,-1762.019645,-2294.638420,10362.883188
1682.470357,-1149.143247,-3182.885551,10140.821405
1682.470674,-1225.752797,-3256.906145,9918.759623
1682.470991,-766.095498,-3627.009116,10510.924376
1682.471309,-766.095498,-3849.070898,10214.842000
1682.471626,-229.828649,-3923.091493,10288.862594
1682.471943,-689.485948,-3404.947333,10140.821405
1682.472260,-919.314598,-3330.926739,10436.903782
1682.472577,-1225.752797,-3256.906145,10955.047942
1682.472895,-1225.752797,-3256.906145,11399.171507
1682.473212,-1149.143247,-3552.988522,11621.233289
1682.473529,-995.924147,-3849.070898,12287.418637
1682.473846,-229.828649,-3404.947333,11991.336260
1682.474164,76.609550,-3627.009116,12065.356855
1682.474481,995.924147,-3552.988522,11325.150913
1682.474798,1838.629195,-3923.091493,10436.903782
1682.475115,2374.896044,-3849.070898,9696.697840
1682.475433,3064.381992,-3923.091493,9178.553681
1682.475750,3294.210641,-4145.153275,7624.121203
1682.476067,3447.429741,-3923.091493,6735.874072
1682.476384,3830.477490,-3478.967927,5773.606348
1682.476702,2911.162892,-3256.906145,4885.359217
1682.477019,1838.629195,-3256.906145,4959.379811
1682.477336,1302.362347,-4071.132681,5921.647536
1682.477653,0.000000,-4663.297435,7105.977043
1682.477971,-1149.143247,-4367.215058,8068.244768
1682.478288,-2298.286494,-4219.173869,8808.450710
1682.478605,-2451.505594,-4441.235652,9770.718434
1682.478922,-2528.115143,-4589.276840,10658.965565
1682.479240,-2681.334243,-3923.091493,9548.656652
1682.479557,-2451.505594,-3108.864956,9474.636058
1682.479874,-1915.238745,-2368.659014,9104.533087
1682.480191,-1378.971896,-2220.617826,7328.038826
1682.480509,-536.266849,-1554.432478,6069.688724
1682.480826,-536.266849,-2072.576638,5477.523971
1682.481143,-995.924147,-2442.679609,4515.256246
1682.481460,-1685.410096,-3034.844362,4219.173869
1682.481778,-2451.505594,-4071.132681,5329.482782
1682.482095,-3677.258390,-4737.318029,6291.750507
