#time,accel_x,accel_y,accel_z
1736.583865,689.485948,296.082377,9474.636058
1736.584182,919.314598,592.164754,9548.656652
1736.584499,995.924147,370.102971,9548.656652
1736.584816,995.924147,222.061783,9326.594869
1736.585133,919.314598,296.082377,9474.636058
1736.585450,842.705048,296.082377,9400.615463
1736.585767,766.095498,370.102971,9326.594869
1736.586084,536.266849,-0.000000,9326.594869
1736.586401,919.314598,296.082377,9400.615463
1736.586718,766.095498,148.041188,9326.594869
1736.587035,842.705048,222.061783,9474.636058
1736.587352,842.705048,296.082377,9548.656652
1736.587669,766.095498,-0.000000,9474.636058
1736.587986,919.314598,222.061783,9474.636058
1736.588303,766.095498,222.061783,9548.656652
1736.588620,689.485948,148.041188,9400.615463
1736.588937,689.485948,296.082377,9326.594869
1736.589255,612.876398,222.061783,9474.636058
1736.589572,689.485948,296.082377,9474.636058
1736.589889,766.095498,148.041188,9400.615463
1736.590206,919.314598,222.061783,9548.656652
1736.590523,919.314598,-0.000000,9326.594869
1736.590840,842.705048,-0.000000,9548.656652
1736.591157,842.705048,296.082377,9474.636058
1736.591474,689.485948,222.061783,9326.594869
1736.591791,766.095498,370.102971,9326.594869
1736.592108,536.266849,592.164754,9770.718434
1736.592425,1072.533697,148.041188,9252.574275
1736.592742,766.095498,296.082377,9474.636058
1736.593059,536.266849,-0.000000,9474.636058
1736.593376,842.705048,-0.000000,9474.636058
1736.593693,766.095498,-74.020594,9474.636058
1736.594010,689.485948,296.082377,9548.656652
1736.594327,766.095498,296.082377,9326.594869
1736.594644,689.485948,296.082377,9326.594869
1736.594961,842.705048,222.061783,9474.636058
1736.595278,766.095498,-74.020594,9474.636058
1736.595595,536.266849,296.082377,9400.615463
1736.595912,612.876398,296.082377,9770.718434
1736.596229,536.266849,370.102971,9474.636058
1736.596546,612.876398,222.061783,9326.594869
1736.596863,766.095498,-148.041188,9474.636058
1736.597180,689.485948,-0.000000,9474.636058
1736.597497,612.876398,370.102971,9400.615463
1736.597814,842.705048,296.082377,9474.636058
1736.598131,612.876398,222.061783,9474.636058
1736.598448,842.705048,222.061783,9400.615463
1736.598765,919.314598,444.123565,9474.636058
1736.599082,689.485948,148.041188,9474.636058
1736.599399,919.314598,296.082377,9548.656652
1736.599716,995.924147,-0.000000,9326.594869
1736.600033,919.314598,-148.041188,9400.615463
1736.600350,612.876398,296.082377,9252.574275
1736.600667,689.485948,-0.000000,9474.636058
1736.600984,689.485948,148.041188,9474.636058
1736.601301,612.876398,148.041188,9326.594869
1736.601618,612.876398,148.041188,9474.636058
1736.601935,612.876398,-0.000000,9474.636058
1736.602252,766.095498,296.082377,9474.636058
1736.602569,766.095498,222.061783,9474.636058
1736.602886,995.924147,222.061783,9326.594869
1736.603203,689.485948,222.061783,9400.615463
1736.603520,1072.533697,444.123565,9474.636058
1736.603837,766.095498,370.102971,9474.636058
1736.604154,536.266849,296.082377,9474.636058
1736.604471,229.828649,-0.000000,9474.636058
1736.604788,766.095498,-0.000000,9326.594869
1736.605105,842.705048,222.061783,9474.636058
1736.605422,842.705048,222.061783,9474.636058
1736.605739,919.314598,222.061783,9400.615463
1736.606056,919.314598,-0.000000,9252.574275
1736.606373,842.705048,148.041188,9474.636058
1736.606690,612.876398,222.061783,9178.553681
1736.607007,689.485948,-0.000000,9400.615463
1736.607324,459.657299,444.123565,9474.636058
1736.607641,536.266849,-0.000000,9474.636058
1736.607958,689.485948,222.061783,9474.636058
1736.608275,689.485948,222.061783,9326.594869
1736.608592,612.876398,370.102971,9474.636058
1736.608909,842.705048,-0.000000,9548.656652
1736.609226,612.876398,296.082377,9548.656652
1736.609543,995.924147,296.082377,9474.636058
1736.609860,689.485948,-0.000000,9252.574275
1736.610177,919.314598,-0.000000,9326.594869
1736.610494,919.314598,-0.000000,9400.615463
1736.610811,536.266849,296.082377,9474.636058
1736.611128,689.485948,222.061783,9400.615463
1736.611445,919.314598,222.061783,9400.615463
1736.611762,612.876398,222.061783,9474.636058
1736.612079,766.095498,148.041188,9474.636058
1736.612396,766.095498,370.102971,9474.636058
1736.612713,536.266849,148.041188,9400.615463
1736.613030,612.876398,296.082377,9622.677246
1736.613347,766.095498,222.061783,9400.615463
1736.613664,459.657299,222.061783,9622.677246
1736.613981,689.485948,370.102971,9474.636058
1736.614298,689.485948,370.102971,9474.636058
1736.614615,536.266849,-0.000000,9400.615463
1736.614932,919.314598,-0.000000,9400.615463
1736.615249,919.314598,222.061783,9474.636058
1736.615566,612.876398,370.102971,9400.615463
1736.615883,689.485948,444.123565,9696.697840
1736.616200,612.876398,222.061783,9252.574275
1736.616517,612.876398,148.041188,9400.615463
1736.616834,842.705048,370.102971,9474.636058
1736.617151,842.705048,296.082377,9400.615463
1736.617468,766.095498,-0.000000,9474.636058
1736.617785,919.314598,296.082377,9474.636058
1736.618102,766.095498,222.061783,9326.594869
1736.618419,766.095498,370.102971,9474.636058
1736.618736,689.485948,-0.000000,9622.677246
1736.619053,612.876398,296.082377,9548.656652
1736.619370,689.485948,-222.061783,9474.636058
1736.619687,842.705048,222.061783,9326.594869
1736.620004,842.705048,222.061783,9474.636058
1736.620321,689.485948,-0.000000,9400.615463
1736.620638,459.657299,-0.000000,9326.594869
1736.620955,536.266849,-296.082377,9400.615463
1736.621272,612.876398,-666.185348,9326.594869
1736.621589,383.047749,-740.205942,9400.615463
1736.621906,459.657299,-814.226536,9400.615463
1736.622223,306.438199,-740.205942,9622.677246
1736.622540,383.047749,-1258.350101,9104.533087
1736.622857,459.657299,-962.267725,9178.553681
1736.623174,153.219100,-740.205942,8734.430116
1736.623491,153.219100,-814.226536,8512.368333
1736.623808,-383.047749,-1036.288319,8512.368333
1736.624125,0.000000,-1332.370696,8438.347739
1736.624442,-536.266849,-1998.556043,8660.409521
1736.624759,-842.705048,-2146.597232,8956.491898
1736.625076,-1072.533697,-2294.638420,9104.533087
1736.625393,-536.266849,-1924.535449,9400.615463
1736.625710,-1302.362347,-1924.535449,9252.574275
1736.626027,-842.705048,-1628.453072,8660.409521
1736.626344,-1149.143247,-1554.432478,8734.430116
1736.626661,-1225.752797,-1480.411884,8586.388927
1736.626978,-1838.629195,-2294.638420,9104.533087
1736.627295,-1378.971896,-2516.700203,8882.471304
1736.627612,-1378.971896,-2516.700203,9400.615463
1736.627929,-1532.190996,-2664.741391,9622.677246
1736.628246,-1838.629195,-2664.741391,9918.759623
1736.628563,-1915.238745,-2368.659014,9918.759623
1736.628880,-1991.848295,-1850.514855,9548.656652
1736.629197,-2298.286494,-1998.556043,9548.656652
1736.629514,-2374.896044,-1850.514855,9252.574275
1736.629831,-2528.115143,-2442.679609,9252.574275
1736.630148,-2451.505594,-3404.947333,9252.574275
1736.630465,-2604.724693,-3478.967927,9548.656652
1736.630782,-3140.991542,-4293.194464,9992.780217
1736.631099,-3753.867940,-4663.297435,10436.903782
1736.631416,-4060.306139,-4367.215058,10732.986159
1736.631733,-3907.087040,-4367.215058,10881.027347
1736.632050,-4366.744339,-3627.009116,10732.986159
1736.632367,-3830.477490,-3404.947333,10362.883188
1736.632684,-4060.306139,-3552.988522,10362.883188
1736.633001,-3217.601092,-3997.112087,10362.883188
1736.633318,-3370.820191,-3997.112087,10214.842000
1736.633635,-3447.429741,-4219.173869,9844.739029
1736.633952,-3294.210641,-3997.112087,9548.656652
1736.634269,-3983.696590,-3701.029710,9178.553681
1736.634586,-3830.477490,-3182.885551,9400.615463
1736.634903,-4213.525239,-3330.926739,9474.636058
1736.635220,-4519.963438,-3478.967927,10066.800811
1736.635537,-4136.915689,-2960.823768,10436.903782
1736.635854,-3830.477490,-2812.782580,10658.965565
1736.636171,-3217.601092,-2294.638420,10584.944971
1736.636488,-2911.162892,-2072.576638,10436.903782
1736.636805,-2451.505594,-1480.411884,9696.697840
1736.637122,-1762.019645,-814.226536,9104.533087
1736.637439,-1455.581446,-518.144159,8882.471304
1736.637756,0.000000,-740.205942,8734.430116
1736.638073,0.000000,-592.164754,8882.471304
1736.638390,229.828649,-1184.329507,9400.615463
1736.638707,689.485948,-1406.391290,9474.636058
1736.639024,995.924147,-1776.494261,9474.636058
1736.639341,995.924147,-1850.514855,9474.636058
1736.639658,1149.143247,-1258.350101,9104.533087
1736.639975,1685.410096,-962.267725,8660.409521
1736.640292,2221.676944,-592.164754,8364.327145
1736.640609,2528.115143,-1036.288319,8438.347739
1736.640926,1838.629195,-1406.391290,8438.347739
1736.641243,1302.362347,-2072.576638,8734.430116
1736.641560,76.609550,-2516.700203,8882.471304
1736.641877,-612.876398,-2738.761985,9030.512492
1736.642194,-919.314598,-3182.885551,9770.718434
1736.642511,-1378.971896,-2368.659014,9696.697840
1736.642828,-1762.019645,-2072.576638,9696.697840
1736.643145,-1685.410096,-2442.679609,10288.862594
1736.643462,-2145.067394,-2516.700203,10584.944971
1736.643779,-2068.457845,-2294.638420,10881.027347
1736.644096,-2145.067394,-1850.514855,10362.883188
1736.644413,-1991.848295,-1998.556043,10140.821405
1736.644730,-1915.238745,-1628.453072,10436.903782
1736.645047,-1455.581446,-1480.411884,11251.130318
1736.645364,-1532.190996,-1332.370696,11399.171507
1736.645681,-1072.533697,-0.000000,10658.965565
1736.645998,-536.266849,1258.350101,8956.491898
1736.646315,-153.219100,1776.494261,7698.141797
1736.646632,0.000000,1110.308913,7550.100608
1736.646949,-153.219100,-148.041188,8290.306550
1736.647266,-383.047749,-1776.494261,9548.656652
1736.647583,0.000000,-1850.514855,10362.883188
1736.647900,0.000000,-666.185348,8956.491898
1736.648217,0.000000,222.061783,7994.224174
1736.648534,-766.095498,444.123565,7920.203579
1736.648851,-1762.019645,-74.020594,9104.533087
1736.649168,-3753.867940,-148.041188,8364.327145
1736.649485,-3753.867940,-666.185348,9474.636058
1736.649802,-4519.963438,-296.082377,9178.553681
1736.650119,-4673.182538,-1258.350101,9622.677246
1736.650436,-4979.620737,-2886.803174,10288.862594
1736.650753,-5439.278036,-2886.803174,11547.212695
1736.651070,-5439.278036,-3256.906145,12139.377449
1736.651387,-4903.011187,-2664.741391,11695.253884
1736.651704,-3447.429741,-2146.597232,11843.295072
1736.652021,-4290.134789,-666.185348,11029.068536
1736.652338,-1915.238745,-222.061783,11029.068536
1736.652655,-1532.190996,-0.000000,8660.409521
1736.652972,0.000000,-814.226536,9030.512492
1736.653289,536.266849,-1110.308913,8882.471304
1736.653606,0.000000,-1036.288319,8512.368333
1736.653923,383.047749,-2294.638420,8512.368333
1736.654240,-919.314598,-3256.906145,8586.388927
1736.654557,-306.438199,-3701.029710,9252.574275
1736.654874,-842.705048,-3034.844362,8808.450710
1736.655191,-1455.581446,-2738.761985,8956.491898
1736.655508,-919.314598,-3701.029710,9178.553681
