#time,accel_x,accel_y,accel_z
1155.464772,536.266849,-0.000000,9178.553681
1155.465091,0.000000,222.061783,9326.594869
1155.465410,612.876398,518.144159,9252.574275
1155.465730,536.266849,518.144159,9178.553681
1155.466049,459.657299,-0.000000,9178.553681
1155.466368,612.876398,222.061783,9326.594869
1155.466687,306.438199,518.144159,9178.553681
1155.467006,383.047749,370.102971,9326.594869
1155.467325,459.657299,296.082377,9400.615463
1155.467644,689.485948,592.164754,9548.656652
1155.467963,383.047749,592.164754,9474.636058
1155.468282,689.485948,592.164754,9178.553681
1155.468602,459.657299,444.123565,9252.574275
1155.468921,459.657299,370.102971,9326.594869
1155.469240,306.438199,296.082377,9400.615463
1155.469559,459.657299,296.082377,9400.615463
1155.469878,306.438199,518.144159,9252.574275
1155.470197,383.047749,370.102971,9252.574275
1155.470516,842.705048,148.041188,9326.594869
1155.470835,306.438199,148.041188,9178.553681
1155.471155,306.438199,518.144159,9474.636058
1155.471474,229.828649,222.061783,9252.574275
1155.471793,306.438199,444.123565,9400.615463
1155.472112,383.047749,222.061783,9104.533087
1155.472431,536.266849,222.061783,9252.574275
1155.472750,536.266849,296.082377,9326.594869
1155.473069,459.657299,148.041188,9178.553681
1155.473388,0.000000,-0.000000,9326.594869
1155.473707,383.047749,296.082377,9178.553681
1155.474027,536.266849,296.082377,9252.574275
1155.474346,459.657299,444.123565,9326.594869
1155.474665,459.657299,222.061783,9252.574275
1155.474984,842.705048,148.041188,9400.615463
1155.475303,459.657299,148.041188,9104.533087
1155.475622,536.266849,518.144159,9178.553681
1155.475941,383.047749,296.082377,9104.533087
1155.476260,459.657299,444.123565,9252.574275
1155.476579,153.219100,740.205942,9400.615463
1155.476899,459.657299,370.102971,9252.574275
1155.477218,459.657299,518.144159,9178.553681
1155.477537,383.047749,518.144159,9178.553681
1155.477856,153.219100,444.123565,9326.594869
1155.478175,459.657299,370.102971,9400.615463
1155.478494,536.266849,444.123565,9252.574275
1155.478813,229.828649,222.061783,9400.615463
1155.479132,383.047749,444.123565,9400.615463
1155.479452,229.828649,444.123565,9326.594869
1155.479771,459.657299,370.102971,9474.636058
1155.480090,383.047749,222.061783,9252.574275
1155.480409,459.657299,222.061783,9252.574275
1155.480728,459.657299,370.102971,9326.594869
1155.481047,383.047749,-0.000000,9474.636058
1155.481366,153.219100,-0.000000,9400.615463
1155.481685,459.657299,370.102971,9252.574275
1155.482004,306.438199,222.061783,9474.636058
1155.482324,153.219100,-0.000000,9252.574275
1155.482643,383.047749,370.102971,9252.574275
1155.482962,612.876398,222.061783,9178.553681
1155.483281,459.657299,222.061783,9178.553681
1155.483600,459.657299,296.082377,9178.553681
1155.483919,612.876398,444.123565,9326.594869
1155.484238,383.047749,370.102971,9178.553681
1155.484557,0.000000,370.102971,9400.615463
1155.484876,306.438199,296.082377,9104.533087
1155.485196,306.438199,518.144159,9400.615463
1155.485515,536.266849,296.082377,9252.574275
1155.485834,689.485948,222.061783,9400.615463
1155.486153,689.485948,222.061783,9030.512492
1155.486472,229.828649,222.061783,9252.574275
1155.486791,306.438199,592.164754,9326.594869
1155.487110,536.266849,370.102971,9474.636058
1155.487429,0.000000,518.144159,9474.636058
1155.487749,536.266849,518.144159,9178.553681
1155.488068,383.047749,444.123565,9326.594869
1155.488387,306.438199,296.082377,9178.553681
1155.488706,612.876398,222.061783,9178.553681
1155.489025,919.314598,-0.000000,9474.636058
1155.489344,459.657299,370.102971,9252.574275
1155.489663,383.047749,296.082377,9326.594869
1155.489982,383.047749,370.102971,9178.553681
1155.490301,766.095498,222.061783,9400.615463
1155.490621,842.705048,222.061783,9252.574275
1155.490940,306.438199,222.061783,9326.594869
1155.491259,689.485948,370.102971,9326.594869
1155.491578,153.219100,370.102971,9252.574275
1155.491897,383.047749,222.061783,9326.594869
1155.492216,612.876398,370.102971,9474.636058
1155.492535,383.047749,444.123565,9326.594869
1155.492854,383.047749,444.123565,9400.615463
1155.493173,306.438199,296.082377,9326.594869
1155.493493,536.266849,222.061783,9178.553681
1155.493812,689.485948,370.102971,9178.553681
1155.494131,383.047749,444.123565,9326.594869
1155.494450,383.047749,592.164754,9326.594869
1155.494769,612.876398,296.082377,9178.553681
1155.495088,76.609550,518.144159,9474.636058
1155.495407,229.828649,370.102971,8956.491898
1155.495726,459.657299,222.061783,9178.553681
1155.496046,383.047749,296.082377,9252.574275
1155.496365,383.047749,370.102971,9178.553681
1155.496684,459.657299,296.082377,9178.553681
1155.497003,766.095498,666.185348,9252.574275
1155.497322,383.047749,370.102971,9252.574275
1155.497641,306.438199,296.082377,9252.574275
1155.497960,153.219100,-0.000000,8956.491898
1155.498279,229.828649,-148.041188,9030.512492
1155.498598,0.000000,-222.061783,8956.491898
1155.498918,-306.438199,-148.041188,9104.533087
1155.499237,-306.438199,-222.061783,9178.553681
1155.499556,-383.047749,-296.082377,9178.553681
1155.499875,-459.657299,-444.123565,9178.553681
1155.500194,-995.924147,-592.164754,9104.533087
1155.500513,-1149.143247,-666.185348,8808.450710
1155.500832,-1149.143247,-814.226536,8586.388927
1155.501151,-1455.581446,-814.226536,8512.368333
1155.501470,-1838.629195,-1110.308913,8734.430116
1155.501790,-1762.019645,-1332.370696,9104.533087
1155.502109,-1532.190996,-1332.370696,9030.512492
1155.502428,-1532.190996,-1110.308913,8882.471304
