#time,accel_x,accel_y,accel_z
1388.363879,306.438199,-2738.761985,7698.141797
1388.364196,0.000000,-2812.782580,8216.285956
1388.364514,-612.876398,-2368.659014,8808.450710
1388.364831,-383.047749,-1554.432478,8956.491898
1388.365148,-153.219100,-592.164754,9104.533087
1388.365466,536.266849,-0.000000,8438.347739
1388.365783,1532.190996,444.123565,7772.162391
1388.366100,2451.505594,1036.288319,7328.038826
1388.366418,2604.724693,962.267725,7179.997637
1388.366735,2911.162892,666.185348,7328.038826
1388.367052,1685.410096,-0.000000,7772.162391
1388.367370,919.314598,-814.226536,8734.430116
1388.367687,76.609550,-1036.288319,10066.800811
1388.368004,-1225.752797,-1406.391290,10955.047942
1388.368322,-1072.533697,-962.267725,10881.027347
1388.368639,-995.924147,-296.082377,10140.821405
1388.368956,-459.657299,-0.000000,9474.636058
1388.369274,229.828649,814.226536,9104.533087
1388.369591,689.485948,1258.350101,8586.388927
1388.369909,842.705048,1184.329507,8808.450710
1388.370226,383.047749,888.247130,9844.739029
1388.370543,-306.438199,740.205942,10510.924376
1388.370861,-612.876398,814.226536,11991.336260
1388.371178,-1149.143247,1184.329507,12435.459826
1388.371495,-1302.362347,1702.473667,12435.459826
1388.371813,-1455.581446,2220.617826,11177.109724
1388.372130,-383.047749,2738.761985,10584.944971
1388.372447,919.314598,2738.761985,9178.553681
1388.372765,1608.800546,2442.679609,8512.368333
1388.373082,1838.629195,2294.638420,8734.430116
1388.373399,1532.190996,1924.535449,8586.388927
1388.373717,919.314598,1258.350101,9474.636058
1388.374034,459.657299,592.164754,10807.006753
1388.374351,-766.095498,888.247130,11325.150913
1388.374669,-1225.752797,1110.308913,11769.274478
1388.374986,-1225.752797,1776.494261,12065.356855
1388.375303,-536.266849,1924.535449,11695.253884
1388.375621,229.828649,1628.453072,11547.212695
1388.375938,1072.533697,1628.453072,10955.047942
1388.376256,1915.238745,1554.432478,10214.842000
1388.376573,2451.505594,1776.494261,9696.697840
1388.376890,2987.772442,1924.535449,9992.780217
1388.377208,2757.943793,1850.514855,9992.780217
1388.377525,2604.724693,2442.679609,9030.512492
1388.377842,2528.115143,2664.741391,9030.512492
1388.378160,2145.067394,2368.659014,8956.491898
1388.378477,1302.362347,1702.473667,9104.533087
1388.378794,766.095498,148.041188,9474.636058
1388.379112,153.219100,-1184.329507,9844.739029
1388.379429,0.000000,-2220.617826,10658.965565
