#time,accel_x,accel_y,accel_z
875.993052,1608.800546,-0.000000,6217.729913
875.993371,995.924147,1036.288319,5847.626942
875.993690,842.705048,1628.453072,6661.853478
875.994008,383.047749,1776.494261,6587.832884
875.994327,-459.657299,1702.473667,6735.874072
875.994646,-919.314598,1332.370696,7179.997637
875.994965,-1378.971896,1110.308913,7550.100608
875.995284,-1838.629195,814.226536,7624.121203
875.995603,-2604.724693,1332.370696,7031.956449
875.995921,-2987.772442,1480.411884,7031.956449
875.996240,-3370.820191,1036.288319,7254.018232
875.996559,-3370.820191,592.164754,8068.244768
875.996878,-3753.867940,-0.000000,9104.533087
875.997197,-3830.477490,-0.000000,10214.842000
875.997516,-3753.867940,-0.000000,10362.883188
875.997834,-3524.039291,-0.000000,11325.150913
875.998153,-3217.601092,370.102971,11399.171507
875.998472,-2681.334243,740.205942,11177.109724
875.998791,-1915.238745,888.247130,11029.068536
875.999110,-1149.143247,740.205942,10807.006753
875.999429,0.000000,222.061783,10584.944971
875.999747,995.924147,-0.000000,10658.965565
876.000066,1378.971896,-0.000000,11103.089130
876.000385,2451.505594,592.164754,10732.986159
876.000704,2757.943793,888.247130,11103.089130
876.001023,2834.553343,1184.329507,11177.109724
876.001342,2834.553343,1406.391290,11325.150913
876.001660,2528.115143,1480.411884,11177.109724
876.001979,2604.724693,1480.411884,11325.150913
876.002298,2604.724693,1332.370696,11251.130318
876.002617,2757.943793,1258.350101,11399.171507
876.002936,2221.676944,814.226536,11251.130318
876.003255,2298.286494,1924.535449,11029.068536
876.003573,2374.896044,2516.700203,10807.006753
876.003892,2068.457845,3034.844362,10066.800811
876.004211,1915.238745,2960.823768,9622.677246
876.004530,1762.019645,3256.906145,9474.636058
876.004849,1225.752797,3108.864956,9104.533087
876.005168,919.314598,2738.761985,8734.430116
876.005486,0.000000,2368.659014,9178.553681
876.005805,-612.876398,2442.679609,9326.594869
876.006124,-842.705048,2294.638420,9178.553681
876.006443,-1225.752797,2368.659014,9252.574275
876.006762,-1455.581446,1924.535449,9474.636058
876.007081,-1685.410096,1850.514855,9326.594869
876.007399,-1378.971896,1554.432478,9252.574275
876.007718,-1532.190996,1036.288319,9548.656652
876.008037,-1532.190996,666.185348,9474.636058
876.008356,-1072.533697,-74.020594,9474.636058
876.008675,0.000000,-222.061783,9696.697840
876.008994,-306.438199,-1184.329507,9326.594869
876.009312,229.828649,-1184.329507,9178.553681
876.009631,995.924147,-1184.329507,9252.574275
876.009950,1302.362347,-1258.350101,8956.491898
876.010269,1991.848295,-1406.391290,8956.491898
876.010588,2068.457845,-1554.432478,8882.471304
876.010907,2145.067394,-1554.432478,9030.512492
876.011225,2145.067394,-1702.473667,9030.512492
876.011544,2068.457845,-2220.617826,9030.512492
876.011863,1838.629195,-2294.638420,9474.636058
876.012182,1915.238745,-2294.638420,9252.574275
876.012501,1455.581446,-2590.720797,9104.533087
876.012820,1455.581446,-2294.638420,9030.512492
876.013138,1608.800546,-2442.679609,8882.471304
876.013457,919.314598,-2072.576638,8586.388927
876.013776,919.314598,-1850.514855,8586.388927
876.014095,612.876398,-1554.432478,8808.450710
876.014414,536.266849,-1332.370696,8660.409521
876.014733,306.438199,-962.267725,8438.347739
876.015051,76.609550,-962.267725,8290.306550
876.015370,0.000000,-888.247130,8142.265362
876.015689,0.000000,-962.267725,7846.182985
876.016008,-306.438199,-1036.288319,7772.162391
876.016327,-919.314598,-592.164754,7994.224174
876.016646,-612.876398,-518.144159,7698.141797
876.016964,-1149.143247,-370.102971,7846.182985
876.017283,-1302.362347,-296.082377,7846.182985
876.017602,-1608.800546,-74.020594,7772.162391
876.017921,-1608.800546,-0.000000,8142.265362
876.018240,-1378.971896,-0.000000,8290.306550
876.018559,-1072.533697,-0.000000,8512.368333
876.018877,-842.705048,-0.000000,8438.347739
876.019196,-919.314598,-0.000000,8660.409521
876.019515,0.000000,370.102971,8734.430116
876.019834,153.219100,444.123565,8882.471304
876.020153,842.705048,592.164754,8734.430116
876.020472,919.314598,666.185348,8882.471304
876.020790,1302.362347,666.185348,8956.491898
876.021109,1455.581446,592.164754,8808.450710
876.021428,1685.410096,592.164754,9104.533087
876.021747,1455.581446,370.102971,9030.512492
876.022066,1378.971896,-74.020594,9622.677246
876.022385,1225.752797,-0.000000,9918.759623
876.022703,842.705048,-0.000000,9918.759623
876.023022,536.266849,-0.000000,10214.842000
876.023341,153.219100,148.041188,10436.903782
876.023660,612.876398,148.041188,10658.965565
876.023979,0.000000,222.061783,10658.965565
876.024298,0.000000,444.123565,10658.965565
876.024616,-383.047749,814.226536,10510.924376
876.024935,-153.219100,1184.329507,10510.924376
876.025254,0.000000,1332.370696,10288.862594
876.025573,0.000000,1628.453072,10140.821405
876.025892,-383.047749,1184.329507,10362.883188
876.026211,-306.438199,1480.411884,10140.821405
876.026529,-306.438199,1554.432478,10066.800811
876.026848,-383.047749,1480.411884,10288.862594
876.027167,-459.657299,1406.391290,10066.800811
876.027486,-536.266849,1406.391290,9992.780217
876.027805,-459.657299,1258.350101,10140.821405
876.028124,-459.657299,1036.288319,9770.718434
876.028442,-306.438199,962.267725,9992.780217
876.028761,0.000000,1036.288319,9770.718434
876.029080,-153.219100,814.226536,9474.636058
876.029399,153.219100,814.226536,9474.636058
876.029718,153.219100,666.185348,9548.656652
876.030037,766.095498,888.247130,9030.512492
876.030355,995.924147,962.267725,9104.533087
876.030674,919.314598,592.164754,9030.512492
876.030993,1225.752797,518.144159,8956.491898
876.031312,1455.581446,370.102971,9030.512492
876.031631,1149.143247,222.061783,9104.533087
876.031950,1378.971896,-74.020594,8734.430116
876.032268,1072.533697,-222.061783,8882.471304
876.032587,919.314598,-592.164754,8808.450710
876.032906,612.876398,-740.205942,8882.471304
876.033225,229.828649,-1258.350101,9104.533087
876.033544,76.609550,-1332.370696,9326.594869
876.033863,0.000000,-1480.411884,9326.594869
876.034181,-229.828649,-1554.432478,9400.615463
876.034500,-153.219100,-1110.308913,9326.594869
876.034819,0.000000,-1406.391290,9326.594869
876.035138,0.000000,-1110.308913,9178.553681
876.035457,0.000000,-1258.350101,8882.471304
876.035776,383.047749,-1110.308913,8586.388927
876.036094,459.657299,-962.267725,8808.450710
876.036413,536.266849,-888.247130,8586.388927
876.036732,536.266849,-888.247130,8364.327145
876.037051,995.924147,-888.247130,8290.306550
876.037370,766.095498,-518.144159,8216.285956
876.037689,1072.533697,-444.123565,8068.244768
876.038007,842.705048,-518.144159,7920.203579
876.038326,612.876398,-592.164754,8142.265362
876.038645,766.095498,-74.020594,8512.368333
876.038964,766.095498,-148.041188,8290.306550
876.039283,536.266849,-74.020594,8734.430116
876.039602,383.047749,-0.000000,8512.368333
876.039920,689.485948,-0.000000,8734.430116
876.040239,995.924147,296.082377,8438.347739
876.040558,689.485948,-0.000000,8438.347739
876.040877,842.705048,296.082377,8512.368333
876.041196,536.266849,518.144159,8586.388927
876.041515,995.924147,666.185348,8512.368333
876.041833,766.095498,296.082377,8660.409521
876.042152,612.876398,592.164754,9104.533087
876.042471,689.485948,1036.288319,9178.553681
876.042790,536.266849,1110.308913,9252.574275
876.043109,536.266849,740.205942,9548.656652
876.043428,383.047749,1036.288319,9548.656652
876.043746,306.438199,1036.288319,9474.636058
876.044065,229.828649,814.226536,9770.718434
876.044384,229.828649,888.247130,9844.739029
876.044703,306.438199,814.226536,10140.821405
