#time,accel_x,accel_y,accel_z
1656.821097,766.095498,-0.000000,9400.615463
1656.821415,766.095498,296.082377,9474.636058
1656.821732,995.924147,518.144159,9474.636058
1656.822049,612.876398,-0.000000,9326.594869
1656.822366,689.485948,296.082377,9622.677246
1656.822683,383.047749,222.061783,9474.636058
1656.823000,766.095498,-0.000000,9474.636058
1656.823317,842.705048,148.041188,9252.574275
1656.823634,842.705048,222.061783,9548.656652
1656.823951,612.876398,-0.000000,9326.594869
1656.824269,842.705048,148.041188,9474.636058
1656.824586,766.095498,148.041188,9400.615463
1656.824903,612.876398,-0.000000,9326.594869
1656.825220,536.266849,148.041188,9548.656652
1656.825537,766.095498,444.123565,9548.656652
1656.825854,842.705048,74.020594,9400.615463
1656.826171,919.314598,296.082377,9474.636058
1656.826488,995.924147,148.041188,9400.615463
1656.826805,919.314598,296.082377,9252.574275
1656.827122,919.314598,222.061783,9400.615463
1656.827440,919.314598,370.102971,9696.697840
1656.827757,919.314598,148.041188,9474.636058
1656.828074,689.485948,-0.000000,9252.574275
1656.828391,842.705048,222.061783,9400.615463
1656.828708,689.485948,-0.000000,9474.636058
1656.829025,766.095498,296.082377,9474.636058
1656.829342,689.485948,148.041188,9474.636058
1656.829659,612.876398,148.041188,9326.594869
1656.829976,842.705048,370.102971,9474.636058
1656.830294,919.314598,148.041188,9548.656652
1656.830611,766.095498,222.061783,9400.615463
1656.830928,612.876398,296.082377,9474.636058
1656.831245,612.876398,148.041188,9474.636058
1656.831562,842.705048,148.041188,9474.636058
1656.831879,842.705048,444.123565,9696.697840
1656.832196,1072.533697,222.061783,9252.574275
1656.832513,612.876398,222.061783,9474.636058
1656.832830,459.657299,222.061783,9326.594869
1656.833148,612.876398,-0.000000,9178.553681
1656.833465,919.314598,-0.000000,9474.636058
1656.833782,1072.533697,148.041188,9400.615463
1656.834099,919.314598,222.061783,9400.615463
1656.834416,842.705048,222.061783,9474.636058
1656.834733,689.485948,296.082377,9474.636058
1656.835050,766.095498,-222.061783,9400.615463
1656.835367,842.705048,370.102971,9400.615463
1656.835684,919.314598,-0.000000,9474.636058
1656.836002,689.485948,222.061783,9474.636058
1656.836319,842.705048,-0.000000,9474.636058
1656.836636,612.876398,148.041188,9622.677246
1656.836953,766.095498,296.082377,9400.615463
1656.837270,536.266849,222.061783,9400.615463
1656.837587,612.876398,222.061783,9474.636058
1656.837904,689.485948,222.061783,9474.636058
1656.838221,689.485948,-0.000000,9252.574275
1656.838538,536.266849,222.061783,9474.636058
1656.838855,766.095498,444.123565,9548.656652
1656.839173,689.485948,222.061783,9548.656652
1656.839490,766.095498,148.041188,9400.615463
1656.839807,842.705048,296.082377,9548.656652
1656.840124,842.705048,370.102971,9474.636058
1656.840441,689.485948,370.102971,9474.636058
1656.840758,766.095498,222.061783,9474.636058
1656.841075,689.485948,148.041188,9400.615463
1656.841392,766.095498,-0.000000,9474.636058
1656.841709,1072.533697,296.082377,9326.594869
1656.842027,689.485948,370.102971,9474.636058
1656.842344,842.705048,296.082377,9474.636058
1656.842661,842.705048,-0.000000,9474.636058
1656.842978,1072.533697,148.041188,9474.636058
1656.843295,689.485948,222.061783,9252.574275
1656.843612,689.485948,222.061783,9104.533087
1656.843929,612.876398,-0.000000,9326.594869
1656.844246,536.266849,-296.082377,9252.574275
1656.844563,153.219100,-296.082377,9326.594869
1656.844881,76.609550,-370.102971,9474.636058
1656.845198,0.000000,-370.102971,9474.636058
